daily_rate,hotel_type,is_canceled,days_in_advance,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
187,City Hotel,yes,24,2016,July,28,7,1,3,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Canceled,2016-07-05
173.5,City Hotel,no,23,2016,May,22,22,1,0,2,1,0,0,0,0,D,F,0,No Deposit,0,1,Check-Out,2016-05-23
100.1,City Hotel,no,1,2016,October,42,12,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-14
144,City Hotel,no,131,2017,June,23,8,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-11
120,City Hotel,no,1,2016,December,53,25,2,0,4,0,0,0,0,0,F,F,1,No Deposit,0,2,Check-Out,2016-12-27
171,City Hotel,yes,83,2017,May,19,8,1,2,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-02-15
131.6,City Hotel,yes,19,2016,April,16,14,2,3,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2016-03-27
328.33,Resort Hotel,no,92,2017,August,34,23,2,4,3,2,0,0,0,0,H,H,0,No Deposit,0,2,Check-Out,2017-08-29
68,Resort Hotel,no,0,2017,February,6,10,0,1,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2017-02-11
138.5,City Hotel,no,11,2016,August,32,2,0,1,2,1,0,0,0,0,A,D,0,No Deposit,0,1,Check-Out,2016-08-03
96.23,City Hotel,yes,62,2016,September,37,4,2,2,0,2,0,0,0,0,B,B,0,No Deposit,0,0,Canceled,2016-07-04
108,City Hotel,no,27,2017,March,9,3,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-06
170,City Hotel,no,12,2017,May,20,20,1,1,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-05-22
136.13,City Hotel,yes,111,2017,April,14,8,2,6,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2016-12-26
180,City Hotel,no,0,2017,May,22,31,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-01
76.5,City Hotel,no,226,2016,July,30,22,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-07-24
97.71,City Hotel,no,182,2016,September,36,3,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-09-04
205.38,City Hotel,no,40,2016,August,33,13,1,1,2,0,0,0,0,0,G,G,1,No Deposit,0,1,Check-Out,2016-08-15
147,City Hotel,yes,28,2016,June,26,21,0,1,3,0,0,0,0,0,D,D,0,No Deposit,0,2,No-Show,2016-06-21
69.3,City Hotel,no,91,2017,April,14,5,0,4,1,0,0,0,0,0,A,A,2,No Deposit,0,1,Check-Out,2017-04-09
69.09,City Hotel,yes,223,2016,December,53,26,2,5,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2016-05-18
250,Resort Hotel,no,76,2017,August,31,1,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,3,Check-Out,2017-08-03
174,City Hotel,no,40,2017,April,17,26,0,2,2,0,0,0,0,0,E,E,0,No Deposit,0,3,Check-Out,2017-04-28
139.5,City Hotel,yes,170,2017,August,31,5,1,1,2,0,0,0,0,0,D,D,3,No Deposit,0,0,Canceled,2017-07-12
235,City Hotel,yes,185,2017,August,32,6,2,2,2,2,0,0,0,0,F,F,0,No Deposit,0,0,Canceled,2017-03-28
128.79,City Hotel,yes,134,2017,July,27,8,2,2,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Canceled,2017-02-26
150,City Hotel,no,142,2017,August,34,24,0,1,2,0,0,0,0,0,D,D,1,No Deposit,0,2,Check-Out,2017-08-25
93.33,City Hotel,no,5,2016,March,12,19,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-03-22
106.2,City Hotel,yes,25,2016,September,37,9,0,1,1,0,0,0,0,0,A,B,1,No Deposit,0,0,Canceled,2016-08-31
133.48,City Hotel,no,68,2017,June,26,30,2,3,2,1,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-07-05
116.1,City Hotel,no,170,2017,July,28,15,0,1,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-07-16
140,City Hotel,no,29,2017,July,30,24,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-26
90,City Hotel,no,127,2016,April,18,28,1,3,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-05-02
209,City Hotel,no,147,2017,July,29,16,2,1,2,2,0,0,0,0,F,F,0,No Deposit,0,0,Check-Out,2017-07-19
155.52,City Hotel,yes,214,2017,August,33,18,2,3,3,0,0,0,0,0,D,D,2,No Deposit,0,0,Canceled,2017-01-17
86.63,City Hotel,no,157,2017,July,27,8,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-07-10
200,Resort Hotel,no,57,2017,July,27,5,0,3,2,0,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2017-07-08
80.75,City Hotel,no,220,2016,October,43,20,1,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-24
112.5,City Hotel,yes,197,2017,August,32,12,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-14
80.1,City Hotel,no,47,2017,May,18,2,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-03
198.33,Resort Hotel,yes,135,2017,July,28,14,1,2,2,2,0,0,0,0,C,C,0,No Deposit,0,2,No-Show,2017-07-14
136,City Hotel,no,9,2017,May,20,18,0,1,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-05-19
102.6,City Hotel,no,36,2016,October,42,13,0,1,1,0,0,0,0,1,A,A,0,No Deposit,0,2,Check-Out,2016-10-14
152.78,City Hotel,no,99,2016,October,42,12,0,4,1,0,0,0,0,0,E,E,3,No Deposit,0,0,Check-Out,2016-10-16
132.6,City Hotel,no,77,2016,May,20,10,0,4,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2016-05-14
110,Resort Hotel,no,14,2017,April,14,6,0,3,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2017-04-09
108.11,City Hotel,no,0,2016,July,31,28,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-07-29
98,City Hotel,no,38,2017,March,11,16,0,1,1,1,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-17
108,City Hotel,no,183,2017,May,22,28,2,0,2,0,0,0,0,0,A,A,2,No Deposit,0,1,Check-Out,2017-05-30
76.5,City Hotel,no,226,2016,July,30,22,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-07-24
72.42,City Hotel,no,83,2017,April,16,17,1,2,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-04-20
79.2,City Hotel,no,51,2017,March,12,19,2,0,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-21
87.03,City Hotel,no,131,2016,August,32,3,0,3,2,0,0,0,0,0,A,A,1,No Deposit,0,3,Check-Out,2016-08-06
141.36,City Hotel,no,293,2017,June,25,18,2,3,3,0,0,0,0,0,D,D,2,No Deposit,0,2,Check-Out,2017-06-23
109.37,City Hotel,yes,82,2016,April,16,16,2,4,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2016-03-06
48,Resort Hotel,yes,40,2017,February,7,12,2,3,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-01-03
114.3,City Hotel,yes,143,2016,August,33,13,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2016-03-24
108,City Hotel,no,50,2016,October,43,17,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-18
185,Resort Hotel,no,164,2017,July,28,9,2,4,2,0,0,0,0,0,E,E,0,No Deposit,0,1,Check-Out,2017-07-15
158.4,City Hotel,no,202,2017,April,15,9,2,1,3,0,0,0,0,0,D,D,0,No Deposit,1,2,Check-Out,2017-04-12
146.7,City Hotel,no,107,2016,June,27,28,0,5,3,0,0,0,0,0,D,D,3,No Deposit,0,2,Check-Out,2016-07-03
93.5,City Hotel,no,28,2017,April,16,21,0,1,1,0,0,0,0,0,A,D,1,No Deposit,0,0,Check-Out,2017-04-22
89.1,City Hotel,no,59,2016,June,26,20,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-06-22
94.41,Resort Hotel,no,0,2017,June,22,1,0,3,2,0,0,0,0,0,D,D,0,No Deposit,1,1,Check-Out,2017-06-04
160,City Hotel,no,18,2017,July,27,2,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-07-03
165.83,City Hotel,no,26,2016,August,36,28,2,3,3,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2016-09-02
78.4,City Hotel,no,2,2017,March,10,11,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-12
69.05,City Hotel,no,71,2016,March,12,17,0,2,2,0,0,0,0,0,B,B,1,No Deposit,0,0,Check-Out,2016-03-19
115.5,City Hotel,yes,49,2016,September,37,5,1,2,1,0,0,0,0,0,D,D,0,No Deposit,0,1,Canceled,2016-08-25
120,Resort Hotel,yes,116,2017,June,26,26,1,3,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-21
0,City Hotel,no,23,2017,February,5,2,0,0,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-02-02
65.91,City Hotel,no,50,2017,February,7,16,1,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-02-20
122.6,City Hotel,no,67,2017,July,30,24,1,1,2,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-07-26
120,Resort Hotel,no,153,2017,July,28,9,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-12
86.76,City Hotel,no,49,2017,March,10,10,1,2,2,0,0,0,0,0,A,A,2,No Deposit,1,1,Check-Out,2017-03-13
94.5,City Hotel,no,64,2016,April,15,8,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-04-09
160,City Hotel,no,0,2017,August,32,7,1,0,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-08-08
97.2,City Hotel,yes,45,2017,March,11,16,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-02-07
160,City Hotel,yes,25,2017,May,22,31,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-05-17
130.8,City Hotel,yes,156,2017,May,19,12,1,2,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2016-12-07
195.58,Resort Hotel,no,22,2016,August,33,12,0,1,1,0,0,0,0,0,E,E,0,No Deposit,0,1,Check-Out,2016-08-13
150,City Hotel,no,141,2017,August,34,23,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2017-08-25
98.1,City Hotel,no,77,2017,June,24,12,1,3,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-06-16
117.74,Resort Hotel,no,0,2017,July,27,2,1,0,2,0,0,0,0,0,A,F,2,No Deposit,0,1,Check-Out,2017-07-03
84.33,City Hotel,no,133,2016,March,11,11,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-03-14
87,Resort Hotel,no,13,2017,March,10,5,2,0,2,0,0,0,0,0,E,E,1,No Deposit,1,0,Check-Out,2017-03-07
224,City Hotel,yes,37,2017,April,17,24,1,2,2,2,0,0,0,0,F,F,0,No Deposit,0,0,Canceled,2017-03-18
232,City Hotel,no,4,2017,May,18,5,0,1,2,0,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2017-05-06
99,City Hotel,no,2,2017,February,7,17,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-02-19
93.5,City Hotel,yes,316,2017,April,16,21,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-23
117,City Hotel,no,102,2017,April,15,9,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-04-12
130,City Hotel,no,20,2017,May,21,21,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-05-24
59.4,City Hotel,no,2,2017,February,7,18,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-02-22
129.96,City Hotel,no,73,2016,May,22,25,1,4,2,0,0,0,0,0,D,D,2,No Deposit,0,1,Check-Out,2016-05-30
114.28,City Hotel,yes,12,2017,January,2,14,2,6,3,0,0,0,0,0,E,E,0,No Deposit,0,2,Canceled,2017-01-04
43,Resort Hotel,no,4,2016,March,13,20,2,1,2,0,0,0,0,0,D,D,0,No Deposit,1,0,Check-Out,2016-03-23
158,City Hotel,no,18,2017,February,8,23,0,1,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-02-24
115,City Hotel,no,0,2017,August,34,23,0,1,1,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-08-24
191.25,City Hotel,yes,134,2017,April,17,28,2,2,2,2,0,0,0,0,F,F,0,No Deposit,0,2,Canceled,2017-03-22
68.53,City Hotel,no,5,2016,May,21,16,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-05-17
173,Resort Hotel,no,1,2017,July,27,3,1,0,2,0,0,0,0,0,F,F,0,No Deposit,0,1,Check-Out,2017-07-04
115,Resort Hotel,no,0,2016,May,19,1,1,0,2,0,0,0,0,0,F,F,0,No Deposit,0,1,Check-Out,2016-05-02
99,City Hotel,no,8,2016,May,22,25,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-05-26
76.5,Resort Hotel,yes,201,2017,May,19,13,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2016-10-26
92.65,City Hotel,no,18,2016,June,24,9,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-06-10
129,City Hotel,yes,45,2017,July,31,30,2,1,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-06-20
75.42,City Hotel,no,0,2016,April,14,1,0,2,2,0,0,0,0,0,A,E,0,No Deposit,0,0,Check-Out,2016-04-03
99.63,City Hotel,no,0,2016,September,36,1,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-09-02
189,City Hotel,no,166,2017,June,25,22,0,2,2,2,0,0,0,0,F,F,3,No Deposit,0,1,Check-Out,2017-06-24
79.2,City Hotel,no,94,2016,November,45,3,1,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-11-07
150,City Hotel,no,76,2017,July,31,31,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-08-02
130,City Hotel,no,0,2017,June,22,3,0,1,1,0,0,0,0,0,A,D,0,No Deposit,0,0,Check-Out,2017-06-04
62,City Hotel,no,23,2016,January,3,11,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-01-12
189,City Hotel,no,103,2017,May,20,16,0,2,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-05-18
97,City Hotel,no,8,2016,November,47,15,0,4,1,0,0,0,0,0,A,A,0,No Deposit,0,3,Check-Out,2016-11-19
151.2,City Hotel,no,95,2016,October,41,7,1,2,3,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2016-10-10
82.45,City Hotel,no,1,2016,January,3,15,2,6,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-01-23
149.4,City Hotel,yes,34,2016,August,33,10,0,1,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2016-07-09
89,City Hotel,no,13,2016,June,25,14,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-06-15
250.96,City Hotel,no,34,2017,July,30,29,1,1,2,2,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2017-07-31
207,Resort Hotel,yes,114,2016,July,30,21,2,3,2,0,0,0,0,0,E,E,1,No Deposit,0,0,Canceled,2016-06-21
180,Resort Hotel,no,10,2016,December,53,31,0,1,2,2,0,0,0,0,G,G,0,No Deposit,0,0,Check-Out,2017-01-01
116.1,City Hotel,yes,76,2016,May,22,22,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2016-05-11
128,City Hotel,no,7,2016,August,35,23,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-08-24
91.85,City Hotel,yes,315,2017,July,27,7,0,1,0,2,0,0,0,0,B,B,0,No Deposit,0,2,Canceled,2016-09-19
140,Resort Hotel,no,21,2017,June,24,13,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-14
111,City Hotel,no,1,2016,April,17,18,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-04-19
69.7,City Hotel,no,1,2017,January,2,14,2,1,1,0,0,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2017-01-17
154,City Hotel,yes,12,2016,September,37,4,2,0,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2016-08-23
29,Resort Hotel,no,54,2016,November,47,19,2,3,2,0,0,0,0,0,A,D,0,No Deposit,0,0,Check-Out,2016-11-24
99,City Hotel,no,207,2017,June,25,24,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,4,Check-Out,2017-06-28
60,Resort Hotel,no,63,2017,April,14,6,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-04-08
102,Resort Hotel,no,79,2016,April,17,22,1,2,2,0,0,0,0,0,F,F,0,No Deposit,1,0,Check-Out,2016-04-25
180,City Hotel,no,34,2017,May,19,12,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-05-13
96,City Hotel,no,55,2017,June,25,23,0,2,2,0,0,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2017-06-25
155.49,City Hotel,no,71,2016,November,46,8,1,5,2,1,0,0,0,0,F,F,0,No Deposit,0,1,Check-Out,2016-11-14
43.89,Resort Hotel,no,28,2016,October,43,18,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-20
118.5,Resort Hotel,no,160,2016,June,25,13,2,5,2,0,0,0,0,0,D,D,1,No Deposit,0,2,Check-Out,2016-06-20
111.75,Resort Hotel,no,228,2016,September,36,2,2,2,2,0,0,0,0,0,E,F,0,No Deposit,1,0,Check-Out,2016-09-06
110,Resort Hotel,no,0,2017,April,14,8,0,1,2,0,0,0,0,0,E,E,0,No Deposit,0,2,Check-Out,2017-04-09
162.67,City Hotel,no,0,2017,April,15,10,1,2,2,0,0,0,0,0,A,A,1,No Deposit,1,1,Check-Out,2017-04-13
108,City Hotel,yes,148,2017,May,18,1,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-03-31
90,City Hotel,yes,56,2016,April,17,17,2,0,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2016-03-01
45,Resort Hotel,no,1,2016,January,4,22,0,2,2,0,0,0,0,0,A,D,0,No Deposit,0,0,Check-Out,2016-01-24
139,Resort Hotel,yes,69,2016,September,40,30,0,1,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Canceled,2016-07-23
120,City Hotel,no,110,2016,October,42,9,1,0,1,0,0,0,0,0,A,K,1,No Deposit,0,0,Check-Out,2016-10-10
90,City Hotel,no,127,2016,April,18,28,1,3,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-05-02
101.52,City Hotel,no,64,2016,September,40,28,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-10-01
110.8,City Hotel,no,14,2016,June,24,8,0,4,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-06-12
228,Resort Hotel,no,1,2017,July,29,20,0,1,2,0,0,0,0,0,F,F,0,No Deposit,1,1,Check-Out,2017-07-21
84.33,City Hotel,no,133,2016,March,11,11,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-03-14
93.5,City Hotel,no,28,2017,April,16,21,0,1,1,0,0,0,0,0,A,D,1,No Deposit,0,0,Check-Out,2017-04-22
112.67,City Hotel,no,504,2017,August,32,12,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-08-15
137.7,City Hotel,no,67,2016,September,38,16,2,2,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-09-20
160,City Hotel,yes,28,2017,August,32,9,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-07-16
165,Resort Hotel,no,50,2017,June,23,8,0,1,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2017-06-09
111.25,Resort Hotel,no,96,2017,May,19,7,2,0,2,0,0,0,0,0,E,E,0,No Deposit,0,1,Check-Out,2017-05-09
79.2,City Hotel,no,72,2017,May,18,1,1,2,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-04
230,City Hotel,yes,60,2017,April,15,15,0,1,2,2,0,0,0,0,F,F,1,No Deposit,0,0,Canceled,2017-03-12
55,Resort Hotel,no,203,2017,May,21,25,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-28
166,City Hotel,no,101,2017,August,35,27,1,0,2,0,0,0,0,0,D,D,4,No Deposit,0,2,Check-Out,2017-08-28
106.2,City Hotel,no,45,2016,April,18,28,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-04-29
52.8,Resort Hotel,no,3,2016,January,2,8,1,2,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2016-01-11
211,City Hotel,no,93,2016,May,22,23,1,2,2,0,0,0,0,0,E,E,1,No Deposit,0,0,Check-Out,2016-05-26
104,City Hotel,no,1,2016,April,17,23,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-04-25
88,City Hotel,yes,20,2016,December,53,25,2,0,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Canceled,2016-12-08
265,Resort Hotel,yes,76,2017,August,33,18,2,3,2,0,0,0,0,0,E,E,0,No Deposit,0,1,Canceled,2017-08-04
106.5,City Hotel,no,92,2016,November,46,11,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-11-14
190,City Hotel,no,83,2017,July,29,22,2,2,3,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-07-26
200,City Hotel,yes,51,2017,June,25,20,0,2,3,0,0,0,0,0,E,E,0,No Deposit,0,1,Canceled,2017-05-03
6.4,City Hotel,no,19,2016,November,48,26,4,7,0,0,0,0,0,1,A,K,4,No Deposit,0,0,Check-Out,2016-12-07
93.5,City Hotel,no,64,2016,March,12,18,2,2,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-03-22
136,City Hotel,no,0,2016,October,42,12,0,1,1,0,0,0,0,0,B,B,1,No Deposit,0,0,Check-Out,2016-10-13
60.98,City Hotel,no,71,2017,March,11,17,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-03-18
97.2,City Hotel,yes,104,2017,March,10,10,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-02-24
42,Resort Hotel,yes,73,2017,February,8,19,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2016-12-08
91.85,City Hotel,yes,315,2017,July,27,7,0,1,2,0,0,0,0,0,B,B,1,No Deposit,0,3,Canceled,2016-09-18
76.5,City Hotel,no,226,2016,July,30,22,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-07-24
139.5,City Hotel,yes,191,2017,August,31,5,1,1,2,0,0,0,0,0,D,D,5,No Deposit,0,0,Canceled,2017-07-12
253.33,City Hotel,no,66,2017,April,15,11,0,3,3,0,0,0,0,0,G,G,0,No Deposit,0,2,Check-Out,2017-04-14
99.46,City Hotel,no,8,2016,August,35,22,1,5,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-08-28
300,Resort Hotel,yes,161,2017,August,32,11,1,2,2,2,0,0,0,0,G,G,1,No Deposit,0,1,Canceled,2017-07-06
124.39,City Hotel,no,176,2017,June,26,30,0,2,3,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-07-02
94.5,City Hotel,no,30,2016,November,48,25,1,2,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2016-11-28
73.33,City Hotel,no,220,2016,June,23,4,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-06-07
108,City Hotel,no,40,2016,September,38,13,0,5,1,0,0,0,0,0,A,A,2,No Deposit,0,0,Check-Out,2016-09-18
109.33,City Hotel,no,0,2017,January,1,2,1,2,1,0,0,0,0,0,D,D,1,No Deposit,0,0,Check-Out,2017-01-05
93,City Hotel,yes,10,2016,February,9,25,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2016-02-25
76.5,Resort Hotel,yes,201,2017,May,19,13,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2016-10-26
152,City Hotel,yes,6,2017,March,10,10,2,3,1,0,0,0,0,0,E,E,0,No Deposit,0,0,Canceled,2017-03-08
43.89,Resort Hotel,no,28,2016,October,43,18,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-20
89.1,City Hotel,no,170,2017,July,27,8,0,1,2,0,0,0,0,0,A,F,0,No Deposit,0,1,Check-Out,2017-07-09
46,Resort Hotel,no,0,2016,February,8,20,0,1,2,0,0,0,0,0,D,D,0,No Deposit,1,0,Check-Out,2016-02-21
189.9,City Hotel,yes,153,2016,June,25,12,2,1,2,2,0,0,0,0,F,F,2,No Deposit,0,0,Canceled,2016-01-18
126.9,City Hotel,yes,283,2017,May,21,27,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Canceled,2016-08-18
57.6,City Hotel,no,51,2017,March,10,11,2,6,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-19
166,City Hotel,yes,202,2017,April,15,9,2,1,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2016-09-19
89.1,City Hotel,yes,223,2017,July,27,5,1,4,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-01-12
180,City Hotel,no,0,2016,October,41,8,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-10-09
156.6,Resort Hotel,no,17,2017,July,29,21,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-07-23
73.33,City Hotel,no,220,2016,June,23,4,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-06-07
66,Resort Hotel,no,1,2016,December,49,3,0,1,2,0,0,0,0,0,A,D,1,No Deposit,1,0,Check-Out,2016-12-04
96.25,Resort Hotel,no,106,2017,May,19,12,2,5,1,0,0,0,0,0,F,F,2,No Deposit,0,0,Check-Out,2017-05-19
181,Resort Hotel,no,61,2016,September,36,3,1,1,2,0,0,0,0,0,E,G,0,No Deposit,0,1,Check-Out,2016-09-05
